room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
15985435,23692234,Entire home/apt,,Charlestown,0,,2,,225.0,,42.373944,-71.0642,2016-11-21 08:49:45.802766
15165443,92522752,Entire home/apt,,Charlestown,0,,4,,400.0,2.0,42.376651,-71.06523,2016-11-21 11:32:33.923282
45987,205107,Entire home/apt,,Charlestown,100,4.5,3,,125.0,3.0,42.374043,-71.061177,2016-11-21 09:37:07.139565
13585624,814298,Entire home/apt,,Charlestown,4,4.5,4,,250.0,3.0,42.374999,-71.057775,2016-11-21 11:21:38.938009
9822600,826833,Entire home/apt,,Charlestown,0,,1,,275.0,3.0,42.372948,-71.062509,2016-11-21 10:17:50.572766
44205,128280,Entire home/apt,,Charlestown,77,5.0,2,,213.0,2.0,42.376551,-71.066769,2016-11-21 12:03:33.464081
12372052,21745230,Entire home/apt,,Charlestown,6,5.0,4,,150.0,1.0,42.383231,-71.077327,2016-11-21 10:26:29.501414
13586128,1444340,Entire home/apt,,Charlestown,2,,6,,315.0,2.0,42.374654,-71.057711,2016-11-21 11:58:56.949025
15885863,7523839,Entire home/apt,,Charlestown,0,,2,,200.0,2.0,42.377578,-71.06737,2016-11-21 09:22:07.659000
1658983,8792144,Entire home/apt,,Charlestown,51,5.0,3,,155.0,2.0,42.377855,-71.062797,2016-11-21 11:24:39.284993
11837857,4100684,Entire home/apt,,Charlestown,0,,4,,350.0,1.0,42.379997,-71.065698,2016-11-21 10:51:09.792069
13032590,21745230,Entire home/apt,,Charlestown,45,5.0,6,,195.0,1.0,42.382693,-71.0781,2016-11-21 09:58:54.942744
14963976,49420192,Entire home/apt,,Charlestown,5,5.0,6,,299.0,2.0,42.382318,-71.073319,2016-11-21 07:47:18.270325
15297238,2356643,Entire home/apt,,Charlestown,9,5.0,2,,135.0,2.0,42.384964,-71.076661,2016-11-21 08:42:37.879128
93505,501427,Entire home/apt,,Charlestown,172,4.5,4,,199.0,3.0,42.377579,-71.063764,2016-11-21 12:10:55.069950
619142,501427,Entire home/apt,,Charlestown,112,5.0,2,,175.0,3.0,42.378079,-71.063433,2016-11-21 09:10:06.345698
708802,3648427,Entire home/apt,,Charlestown,236,5.0,4,,150.0,2.0,42.37755,-71.062805,2016-11-21 08:14:49.994722
5726250,29688938,Entire home/apt,,Charlestown,19,5.0,6,,325.0,2.0,42.379946,-71.062233,2016-11-21 08:20:01.864758
15773033,57151554,Entire home/apt,,Charlestown,0,,4,,120.0,2.0,42.379492,-71.063974,2016-11-21 10:41:26.742833
13951579,73203009,Entire home/apt,,Charlestown,0,,6,,219.0,1.0,42.382265,-71.069993,2016-11-21 06:37:17.197098
14191723,30238002,Entire home/apt,,Charlestown,0,,3,,195.0,1.0,42.379089,-71.063015,2016-11-21 11:52:04.472383
15676837,90526463,Entire home/apt,,Charlestown,0,,4,,249.0,1.0,42.381508,-71.070216,2016-11-21 05:04:00.195560
15805208,102277640,Entire home/apt,,Charlestown,0,,3,,100.0,1.0,42.378181,-71.070011,2016-11-21 09:11:43.792406
15481668,22289025,Entire home/apt,,Charlestown,1,,2,,265.0,,42.378158,-71.062934,2016-11-21 07:50:58.547549
29765,128280,Entire home/apt,,Charlestown,90,5.0,2,,295.0,2.0,42.378338,-71.066627,2016-11-21 07:35:25.586166
1587540,2004732,Entire home/apt,,Charlestown,27,5.0,4,,299.0,2.0,42.378898,-71.061182,2016-11-21 07:01:46.869806
7472068,38188681,Entire home/apt,,Charlestown,39,4.5,8,,179.0,1.0,42.378248,-71.061988,2016-11-21 07:25:11.796771
11521541,14133713,Entire home/apt,,Charlestown,5,4.5,6,,780.0,2.0,42.381952,-71.06867,2016-11-21 12:28:26.918847
6886946,36088668,Entire home/apt,,Charlestown,25,5.0,4,,225.0,2.0,42.383642,-71.068787,2016-11-21 10:49:03.936263
13083342,48366914,Entire home/apt,,Charlestown,1,,6,,250.0,1.0,42.381892,-71.064852,2016-11-21 09:48:27.277166
2810123,14374050,Entire home/apt,,Charlestown,4,5.0,4,,180.0,3.0,42.380377,-71.062324,2016-11-21 11:37:22.109511
10253899,14561673,Entire home/apt,,Charlestown,4,5.0,6,,250.0,3.0,42.380925,-71.067561,2016-11-21 08:42:34.285857
15908237,91978756,Entire home/apt,,Charlestown,0,,1,,200.0,1.0,42.380289,-71.069209,2016-11-21 11:42:15.910434
5592866,28185704,Entire home/apt,,Charlestown,11,5.0,2,,175.0,3.0,42.383299,-71.068582,2016-11-21 12:13:13.738982
12432535,5934573,Entire home/apt,,Charlestown,15,4.5,4,,200.0,2.0,42.383958,-71.067711,2016-11-21 11:38:20.578283
2660908,3594203,Entire home/apt,,Charlestown,15,5.0,4,,99.0,1.0,42.382268,-71.065836,2016-11-21 11:03:55.689548
7009774,36747522,Entire home/apt,,Charlestown,0,,6,,599.0,2.0,42.383824,-71.067669,2016-11-21 07:41:31.847856
4112178,21336020,Entire home/apt,,Charlestown,1,,1,,125.0,1.0,42.380374,-71.069106,2016-11-21 10:07:29.947249
15287262,97175120,Entire home/apt,,Charlestown,2,,4,,175.0,1.0,42.382883,-71.067843,2016-11-21 06:26:38.526818
6378076,15020804,Entire home/apt,,Charlestown,26,4.5,3,,180.0,1.0,42.380411,-71.062453,2016-11-21 08:02:20.701915
3721095,10477638,Entire home/apt,,Charlestown,107,5.0,6,,375.0,2.0,42.381348,-71.061908,2016-11-21 08:25:50.891554
3775876,11487565,Private room,,Jamaica Plain,11,4.5,2,,189.0,1.0,42.305142,-71.107327,2016-11-21 08:08:18.317917
4875342,7480473,Private room,,Dorchester,11,4.0,2,,75.0,2.0,42.297032,-71.06704,2016-11-21 10:50:47.035528
1881180,115522,Private room,,Dorchester,52,5.0,2,,90.0,1.0,42.295952,-71.061337,2016-11-21 08:41:27.805275
232990,847253,Private room,,Dorchester,55,4.5,3,,79.0,2.0,42.294805,-71.068139,2016-11-21 08:29:04.595042
4085362,3164508,Private room,,Roslindale,21,5.0,2,,75.0,1.0,42.281749,-71.140318,2016-11-21 09:45:41.718077
13151270,73369316,Private room,,Dorchester,0,,2,,150.0,1.0,42.290683,-71.061916,2016-11-21 05:16:53.722751
11376403,16186589,Private room,,Dorchester,5,4.5,1,,35.0,10.0,42.304204,-71.071184,2016-11-21 10:36:12.124780
9607385,40633284,Private room,,Hyde Park,0,,1,,50.0,1.0,42.267734,-71.130466,2016-11-21 07:48:43.447199
1436513,6031442,Private room,,Roslindale,2,,4,,75.0,1.0,42.281106,-71.121021,2016-11-21 12:11:57.771508
12023024,64331842,Private room,,Roslindale,4,5.0,2,,60.0,1.0,42.286448,-71.139325,2016-11-21 10:20:13.405732
7854569,41390416,Private room,,West Roxbury,0,,1,,90.0,1.0,42.294023,-71.151358,2016-11-21 09:12:08.396896
3968797,4762495,Private room,,Roslindale,30,5.0,2,,85.0,1.0,42.291107,-71.131338,2016-11-21 07:29:05.995241
5801643,30099169,Private room,,Jamaica Plain,37,4.0,2,,46.0,2.0,42.290503,-71.116422,2016-11-21 07:34:13.474947
5270703,27281334,Private room,,West Roxbury,0,,2,,160.0,1.0,42.263443,-71.148642,2016-11-21 08:55:57.431842
13652374,27860683,Private room,,Jamaica Plain,0,,1,,27.0,1.0,42.297638,-71.113993,2016-11-21 09:34:05.825372
3575220,13226301,Private room,,Roslindale,8,5.0,1,,50.0,2.0,42.280279,-71.13587,2016-11-21 12:12:40.272310
14040282,54749443,Private room,,Dorchester,11,5.0,4,,96.0,3.0,42.298557,-71.068068,2016-11-21 07:31:53.185860
15784247,81874560,Private room,,West Roxbury,0,,1,,39.0,1.0,42.260287,-71.149873,2016-11-21 05:50:14.858237
6965516,31175333,Private room,,Dorchester,2,,1,,73.0,,42.289483,-71.059393,2016-11-21 11:12:13.654947
12857981,64824435,Private room,,Dorchester,8,3.5,2,,60.0,1.0,42.302353,-71.065605,2016-11-21 06:04:30.052746
225834,1176995,Private room,,Roslindale,40,5.0,2,,70.0,1.0,42.280528,-71.130843,2016-11-21 05:26:43.493778
15236777,96866253,Private room,,Dorchester,0,,1,,80.0,1.0,42.288127,-71.073164,2016-11-21 07:00:14.003138
11992431,42018686,Private room,,Dorchester,21,5.0,2,,71.0,2.0,42.298167,-71.074567,2016-11-21 08:26:54.555412
12103501,16186589,Private room,,Dorchester,5,5.0,1,,33.0,10.0,42.304392,-71.070621,2016-11-21 12:05:36.409318
47521,119019,Private room,,Dorchester,248,4.5,3,,55.0,1.0,42.29772,-71.05924,2016-11-21 06:17:38.571360
1494726,7506913,Private room,,Roslindale,12,4.5,1,,75.0,3.0,42.275716,-71.130139,2016-11-21 11:17:26.092414
13015767,43544288,Private room,,West Roxbury,31,4.5,3,,62.0,1.0,42.272457,-71.168631,2016-11-21 05:35:27.146336
8265182,43544288,Private room,,West Roxbury,29,4.5,5,,59.0,1.0,42.273911,-71.167617,2016-11-21 10:06:20.678521
13261681,43544288,Private room,,West Roxbury,17,4.5,4,,88.0,1.0,42.274261,-71.167044,2016-11-21 07:51:24.133259
12789527,5965548,Private room,,Jamaica Plain,3,4.5,2,,100.0,1.0,42.312188,-71.105662,2016-11-21 06:46:50.916307
164418,784237,Private room,,West Roxbury,39,4.5,2,,75.0,2.0,42.295118,-71.14877,2016-11-21 10:06:03.255582
9685076,16186589,Private room,,Dorchester,4,5.0,1,,35.0,10.0,42.303273,-71.072037,2016-11-21 11:01:33.129240
8473851,44625108,Private room,,Roslindale,20,5.0,2,,50.0,2.0,42.27493,-71.130628,2016-11-21 10:07:46.114837
13937181,82861960,Private room,,Roslindale,11,5.0,2,,45.0,2.0,42.276364,-71.136433,2016-11-21 12:09:57.685161
13827734,81440709,Private room,,Hyde Park,0,,2,,60.0,1.0,42.262887,-71.120726,2016-11-21 08:31:30.299826
200265,847253,Private room,,Dorchester,124,4.5,3,,79.0,2.0,42.293626,-71.066521,2016-11-21 08:40:31.937103
9685085,16186589,Private room,,Dorchester,3,5.0,1,,38.0,15.0,42.288511,-71.069634,2016-11-21 10:48:17.681996
15468233,98675078,Private room,,Dorchester,4,4.5,2,,46.0,1.0,42.288631,-71.076312,2016-11-21 07:13:18.975155
1861070,8879967,Private room,,Roslindale,18,5.0,1,,75.0,1.0,42.276913,-71.128233,2016-11-21 11:11:22.074768
15126054,90258451,Private room,,Jamaica Plain,6,5.0,3,,90.0,2.0,42.28966,-71.114707,2016-11-21 11:24:29.676135
6513924,16398126,Private room,,Roslindale,30,4.5,1,,55.0,1.0,42.284562,-71.119726,2016-11-21 12:00:37.654960
13369452,75909219,Private room,,West Roxbury,0,,2,,69.0,1.0,42.277488,-71.160693,2016-11-21 11:13:19.655148
10064803,51050977,Private room,,West Roxbury,8,4.5,1,,50.0,1.0,42.257433,-71.156753,2016-11-21 10:06:50.190694
15999241,21593947,Private room,,West Roxbury,0,,1,,28.0,7.0,42.263397,-71.153445,2016-11-21 06:27:50.460410
13768853,43132977,Private room,,Roslindale,10,5.0,4,,50.0,2.0,42.287598,-71.134482,2016-11-21 06:01:59.400320
336960,1713739,Private room,,Jamaica Plain,157,4.5,3,,80.0,2.0,42.289653,-71.114721,2016-11-21 08:25:04.925401
4461111,13226301,Private room,,Roslindale,12,5.0,1,,50.0,2.0,42.278968,-71.136715,2016-11-21 12:13:24.263117
13512930,13743098,Private room,,Roslindale,1,,2,,75.0,1.0,42.291815,-71.131588,2016-11-21 11:10:01.346366
3522237,17736943,Private room,,Dorchester,9,5.0,2,,49.0,3.0,42.30629,-71.082711,2016-11-21 10:05:29.534300
3021862,15399126,Private room,,Jamaica Plain,17,4.5,2,,90.0,2.0,42.290989,-71.112737,2016-11-21 09:00:51.007784
3988018,1480518,Private room,,Jamaica Plain,191,5.0,2,,75.0,1.0,42.295528,-71.11929,2016-11-21 10:54:03.631927
3987926,1480518,Private room,,Jamaica Plain,187,5.0,2,,60.0,1.0,42.295587,-71.119416,2016-11-21 07:25:31.266913
13275334,74813314,Private room,,Hyde Park,15,5.0,2,,75.0,1.0,42.269987,-71.116494,2016-11-21 07:09:46.903309
2583074,13226301,Private room,,Roslindale,34,5.0,1,,50.0,2.0,42.279648,-71.136059,2016-11-21 08:15:04.801737
14719754,74813314,Private room,,Hyde Park,12,4.5,2,,50.0,1.0,42.269537,-71.118816,2016-11-21 06:51:36.246033
894539,4762495,Private room,,Roslindale,41,5.0,2,,95.0,1.0,42.290904,-71.130238,2016-11-21 11:03:41.666027
14743129,91855319,Private room,,West Roxbury,6,4.5,1,,80.0,1.0,42.296965,-71.15608,2016-11-21 07:54:47.317123
13907143,3155386,Private room,,Hyde Park,7,5.0,2,,47.0,1.0,42.236152,-71.127216,2016-11-21 09:24:03.436725
8956962,46813874,Private room,,Dorchester,16,4.0,2,,95.0,1.0,42.296299,-71.087292,2016-11-21 10:56:20.660024
15939274,44526599,Private room,,Roslindale,0,,2,,41.0,2.0,42.292201,-71.122031,2016-11-21 12:29:16.568464
15677538,4886373,Private room,,Jamaica Plain,0,,2,,65.0,1.0,42.298613,-71.113069,2016-11-21 08:26:19.714695
15665935,16052189,Private room,,Hyde Park,0,,1,,44.0,7.0,42.23576,-71.132401,2016-11-21 09:56:29.530886
15099163,56877728,Private room,,Roslindale,8,5.0,2,,59.0,1.0,42.286924,-71.141347,2016-11-21 08:53:46.345683
15645256,56980295,Private room,,West Roxbury,1,,3,,75.0,1.0,42.294071,-71.155026,2016-11-21 10:17:18.330510
9301075,9241244,Private room,,West Roxbury,20,5.0,2,,50.0,1.0,42.277378,-71.143571,2016-11-21 07:50:38.609808
753446,3962517,Private room,,Roslindale,79,5.0,2,,58.0,2.0,42.285878,-71.12491,2016-11-21 09:12:04.253716
225979,1176995,Private room,,Roslindale,75,5.0,1,,60.0,1.0,42.281452,-71.12925,2016-11-21 05:44:55.349499
3755609,19223882,Private room,,Roslindale,22,5.0,1,,78.0,3.0,42.275637,-71.1248,2016-11-21 06:36:41.653301
1161210,3887707,Private room,,West Roxbury,171,4.5,4,,60.0,1.0,42.271761,-71.167592,2016-11-21 09:22:14.100263
15954650,69267172,Private room,,Roslindale,0,,2,,37.0,1.0,42.276775,-71.134688,2016-11-21 06:28:46.837639
7900936,41658743,Private room,,Hyde Park,42,5.0,2,,80.0,1.0,42.242005,-71.123778,2016-11-21 05:53:57.181014
11626869,58356024,Private room,,Hyde Park,27,4.5,2,,48.0,1.0,42.267691,-71.12566,2016-11-21 12:33:58.327867
1136972,1480518,Private room,,Jamaica Plain,293,5.0,2,,60.0,1.0,42.294442,-71.119945,2016-11-21 08:57:14.375593
7086825,34552909,Private room,,Roslindale,10,5.0,1,,49.0,5.0,42.282282,-71.116817,2016-11-21 12:16:57.724977
7252607,34552909,Private room,,Roslindale,4,5.0,2,,49.0,5.0,42.282802,-71.115145,2016-11-21 08:24:37.459896
7482195,34552909,Private room,,Roslindale,0,,1,,49.0,5.0,42.282225,-71.115189,2016-11-21 10:05:33.499460
11775961,62692465,Private room,,Hyde Park,5,4.0,2,,50.0,1.0,42.249717,-71.116513,2016-11-21 11:07:51.145672
13296735,75062911,Private room,,Hyde Park,21,5.0,2,,95.0,1.0,42.244481,-71.116834,2016-11-21 11:56:29.755980
2931271,11631886,Private room,,Mattapan,28,4.5,8,,169.0,1.0,42.280998,-71.094095,2016-11-21 06:57:19.058423
7441144,27696228,Private room,,Hyde Park,5,4.5,1,,50.0,1.0,42.2668,-71.102973,2016-11-21 05:44:16.270510
5344465,27696228,Private room,,Hyde Park,12,4.5,1,,50.0,1.0,42.266928,-71.10242,2016-11-21 06:06:09.395869
10559976,52601623,Private room,,Dorchester,0,,2,,55.0,1.0,42.285271,-71.068592,2016-11-21 08:02:10.773823
4173285,2851756,Private room,,Dorchester,5,5.0,1,,89.0,3.0,42.285539,-71.066703,2016-11-21 06:55:40.703721
12971329,52601623,Private room,,Dorchester,3,5.0,2,,55.0,1.0,42.283666,-71.068322,2016-11-21 07:54:08.572723
13313124,848964,Private room,,Dorchester,5,4.5,2,,80.0,1.0,42.284291,-71.068291,2016-11-21 06:39:39.303497
15323644,20598985,Private room,,Hyde Park,2,,1,,60.0,2.0,42.265093,-71.109906,2016-11-21 05:15:17.134867
8886703,5163862,Private room,,Dorchester,15,4.5,2,,58.0,2.0,42.282535,-71.086257,2016-11-21 07:33:07.729302
14918672,16186589,Private room,,Dorchester,0,,1,,35.0,1.0,42.281702,-71.073812,2016-11-21 12:22:45.085546
14127153,16186589,Private room,,Dorchester,2,,1,,31.0,15.0,42.282992,-71.073932,2016-11-21 06:12:36.023375
13565183,16186589,Private room,,Dorchester,0,,1,,31.0,10.0,42.282696,-71.073043,2016-11-21 11:20:44.644897
13564762,16186589,Private room,,Dorchester,2,,1,,31.0,10.0,42.283658,-71.072763,2016-11-21 07:12:50.744544
12593655,16186589,Private room,,Dorchester,0,,1,,32.0,10.0,42.284454,-71.075208,2016-11-21 05:18:27.087916
6763587,34832265,Private room,,Dorchester,7,4.5,1,,65.0,1.0,42.283554,-71.084441,2016-11-21 12:28:47.648621
6655012,34832265,Private room,,Dorchester,17,4.5,2,,65.0,1.0,42.283737,-71.085812,2016-11-21 05:21:06.355446
15132080,20797175,Private room,,Mattapan,1,,2,,65.0,2.0,42.281358,-71.099395,2016-11-21 08:59:22.948162
12593225,16186589,Private room,,Dorchester,2,,1,,36.0,15.0,42.284457,-71.074195,2016-11-21 06:03:47.756158
14918329,16186589,Private room,,Dorchester,0,,1,,35.0,15.0,42.282237,-71.073014,2016-11-21 12:18:36.079646
14934511,2442220,Private room,,Dorchester,0,,2,,70.0,6.0,42.286441,-71.066181,2016-11-21 05:32:48.820125
2278704,11631886,Private room,,Mattapan,89,4.5,2,,69.0,1.0,42.281923,-71.095144,2016-11-21 07:18:51.502883
6613472,34609479,Private room,,Hyde Park,16,5.0,2,,88.0,1.0,42.268955,-71.103835,2016-11-21 08:21:15.197065
12586305,34832265,Private room,,Dorchester,8,4.5,2,,70.0,1.0,42.281749,-71.085868,2016-11-21 05:34:30.955166
2931165,11631886,Private room,,Mattapan,85,4.5,2,,59.0,1.0,42.279504,-71.093775,2016-11-21 08:37:24.545850
16030858,104288153,Private room,,Mattapan,0,,2,,35.0,1.0,42.277278,-71.085184,2016-11-21 05:53:52.131343
8700820,5163862,Private room,,Dorchester,9,5.0,1,,58.0,2.0,42.281245,-71.086042,2016-11-21 07:17:52.013589
14272646,52187617,Private room,,Mattapan,21,4.5,1,,43.0,1.0,42.284575,-71.095319,2016-11-21 07:42:47.236056
2931870,11631886,Private room,,Mattapan,55,4.5,3,,79.0,1.0,42.279208,-71.095272,2016-11-21 07:44:51.974777
15009095,2442220,Private room,,Dorchester,1,,2,,65.0,6.0,42.286148,-71.067546,2016-11-21 06:54:28.613756
8904546,46575567,Private room,,Mattapan,0,,2,,95.0,2.0,42.270427,-71.079474,2016-11-21 10:45:12.982792
1173306,4729990,Private room,,Mattapan,23,4.5,2,,60.0,1.0,42.271763,-71.071447,2016-11-21 07:31:50.254355
3839678,5776160,Private room,,Mattapan,10,4.0,1,,50.0,1.0,42.270096,-71.088307,2016-11-21 12:00:40.372450
4483906,23209495,Private room,,Mattapan,0,,5,,105.0,3.0,42.277243,-71.083593,2016-11-21 07:40:46.440707
12492474,67637928,Private room,,Mattapan,4,5.0,1,,45.0,14.0,42.273989,-71.070835,2016-11-21 08:00:27.624547
15193510,90419082,Private room,,Mattapan,3,4.5,2,,80.0,1.0,42.276057,-71.0692,2016-11-21 06:34:22.553530
14086516,27871799,Private room,,Mattapan,12,5.0,2,,65.0,1.0,42.275138,-71.0774,2016-11-21 07:23:20.552056
4828640,8625838,Private room,,Mattapan,57,4.5,2,,60.0,1.0,42.272188,-71.070558,2016-11-21 06:10:15.923195
14686119,67637928,Private room,,Mattapan,0,,1,,48.0,14.0,42.273987,-71.072288,2016-11-21 06:20:57.767425
14242888,27871799,Private room,,Mattapan,10,5.0,2,,60.0,1.0,42.274899,-71.077066,2016-11-21 07:05:14.450959
15154194,90419082,Private room,,Mattapan,4,5.0,2,,85.0,1.0,42.277171,-71.070613,2016-11-21 11:36:08.210403
8133752,42952459,Private room,,Mattapan,16,4.5,2,,75.0,1.0,42.272892,-71.072731,2016-11-21 06:20:06.909714
890705,4729990,Private room,,Mattapan,17,4.5,2,,60.0,1.0,42.273556,-71.070858,2016-11-21 08:40:56.975867
8904297,46575567,Private room,,Mattapan,17,4.5,4,,115.0,2.0,42.270901,-71.07875,2016-11-21 11:27:27.768314
8518091,42202173,Private room,,Dorchester,13,4.5,2,,65.0,1.0,42.296205,-71.048943,2016-11-21 10:46:52.914903
7356415,914630,Private room,,Dorchester,3,4.5,6,,325.0,2.0,42.288713,-71.056455,2016-11-21 11:53:18.491755
3389896,17102895,Private room,,Dorchester,4,4.0,2,,59.0,1.0,42.296405,-71.055407,2016-11-21 10:54:13.847170
3298104,14987475,Private room,,Dorchester,6,5.0,3,,135.0,3.0,42.311584,-71.051207,2016-11-21 05:59:00.525164
14900236,91521392,Private room,,Dorchester,6,3.5,2,,70.0,1.0,42.297289,-71.056545,2016-11-21 08:00:48.318958
9279773,9830531,Private room,,Dorchester,23,5.0,2,,70.0,1.0,42.309534,-71.049186,2016-11-21 08:53:43.353442
5717528,7394101,Private room,,Jamaica Plain,7,4.5,1,,110.0,1.0,42.316905,-71.105195,2016-11-21 11:20:29.240915
2014651,2155838,Private room,,Jamaica Plain,30,4.5,2,,120.0,2.0,42.30711,-71.105824,2016-11-21 11:36:11.232422
2884903,14743729,Private room,,Jamaica Plain,6,4.5,2,,70.0,1.0,42.305577,-71.113676,2016-11-21 08:35:53.230462
519272,2444900,Private room,,Jamaica Plain,9,5.0,2,,62.0,3.0,42.305108,-71.106433,2016-11-21 05:10:55.571374
568234,2796082,Private room,,Jamaica Plain,148,5.0,4,,125.0,,42.303347,-71.104974,2016-11-21 06:15:59.543708
7956634,8154081,Private room,,Jamaica Plain,7,5.0,2,,61.0,7.0,42.303705,-71.113971,2016-11-21 07:11:59.396004
14871908,46343377,Private room,,Jamaica Plain,6,4.5,2,,54.0,1.0,42.303625,-71.105512,2016-11-21 06:08:16.162925
4098410,11487565,Private room,,Jamaica Plain,23,4.0,2,,107.0,1.0,42.305088,-71.107358,2016-11-21 05:48:37.452672
8067585,27756951,Private room,,Jamaica Plain,13,5.0,2,,83.0,2.0,42.305126,-71.114233,2016-11-21 05:42:38.057852
12868343,2753598,Private room,,Jamaica Plain,0,,1,,70.0,3.0,42.303615,-71.129214,2016-11-21 07:46:40.734896
777903,4102281,Private room,,Jamaica Plain,21,4.5,2,,85.0,1.0,42.307574,-71.13463,2016-11-21 08:20:59.236745
4262255,21873698,Private room,,Jamaica Plain,67,5.0,2,,80.0,2.0,42.303985,-71.104494,2016-11-21 12:11:53.804321
4331214,3945438,Private room,,Jamaica Plain,34,5.0,1,,75.0,2.0,42.30641,-71.11151,2016-11-21 08:22:01.487437
7743569,4595799,Private room,,Jamaica Plain,11,5.0,2,,69.0,2.0,42.309502,-71.116754,2016-11-21 11:37:07.507144
14469677,79575198,Private room,,Jamaica Plain,11,5.0,4,,77.0,2.0,42.310894,-71.122439,2016-11-21 05:49:48.347459
2384581,12083797,Private room,,Jamaica Plain,14,4.5,2,,95.0,1.0,42.309357,-71.116827,2016-11-21 07:56:31.644587
8908145,45402419,Private room,,Jamaica Plain,2,,2,,165.0,3.0,42.310262,-71.112574,2016-11-21 08:27:16.026664
11159585,57514323,Private room,,Jamaica Plain,1,,2,,125.0,2.0,42.312567,-71.12608,2016-11-21 06:56:17.206585
12033661,4852286,Private room,,Jamaica Plain,10,5.0,2,,70.0,4.0,42.306497,-71.11162,2016-11-21 08:06:02.231659
12930651,5580771,Private room,,Jamaica Plain,14,5.0,2,,80.0,2.0,42.305377,-71.113244,2016-11-21 06:24:19.703966
5969920,2180383,Private room,,Jamaica Plain,39,5.0,2,,100.0,2.0,42.312471,-71.118419,2016-11-21 07:27:15.080969
9137560,47588894,Private room,,Jamaica Plain,1,,2,,80.0,1.0,42.307202,-71.119589,2016-11-21 11:41:33.673287
2378421,12150111,Private room,,Jamaica Plain,66,5.0,2,,140.0,2.0,42.311438,-71.118645,2016-11-21 08:08:42.491747
667325,869131,Private room,,Jamaica Plain,63,4.5,4,,76.0,1.0,42.308948,-71.114162,2016-11-21 09:40:39.948798
1067184,848706,Private room,,Jamaica Plain,59,5.0,2,,80.0,2.0,42.306333,-71.119025,2016-11-21 05:57:02.995163
594693,2139546,Private room,,Jamaica Plain,27,4.5,2,,70.0,2.0,42.307975,-71.116221,2016-11-21 07:04:10.696187
12727401,69203736,Private room,,Jamaica Plain,2,,2,,50.0,1.0,42.309778,-71.118796,2016-11-21 11:08:30.979985
13865867,79575198,Private room,,Jamaica Plain,16,5.0,2,,69.0,2.0,42.312541,-71.122463,2016-11-21 09:32:08.553858
14918032,44617326,Entire home/apt,,East Boston,4,4.5,5,,359.0,1.0,42.377051,-71.031189,2016-11-21 06:18:17.857964
15314809,95149473,Entire home/apt,,Downtown,5,5.0,6,,149.0,2.0,42.359452,-71.051859,2016-11-21 09:49:45.373730
10103725,51849764,Entire home/apt,,South Boston,8,4.5,4,,250.0,1.0,42.33124,-71.041757,2016-11-21 04:46:18.491851
3615760,17000652,Entire home/apt,,East Boston,93,4.5,2,,110.0,1.0,42.367356,-71.0392,2016-11-21 12:23:44.811867
11398953,3594203,Entire home/apt,,East Boston,16,4.0,6,,99.0,2.0,42.367984,-71.037809,2016-11-21 05:24:52.671893
8227206,43384196,Entire home/apt,,North End,25,4.5,2,,325.0,2.0,42.365083,-71.05561,2016-11-21 07:40:51.489439
13140867,1386951,Entire home/apt,,North End,23,5.0,2,,200.0,2.0,42.366179,-71.054331,2016-11-21 08:18:40.764149
13510994,28749942,Entire home/apt,,South Boston Waterfront,12,4.5,2,,295.0,2.0,42.350908,-71.046601,2016-11-21 04:55:16.851997
15943225,8822073,Entire home/apt,,East Boston,0,,2,,114.0,4.0,42.38695,-71.00323,2016-11-21 12:03:21.562933
13972531,83187856,Entire home/apt,,South Boston,0,,2,,125.0,14.0,42.332484,-71.033936,2016-11-21 09:20:45.380179
4553903,10850877,Entire home/apt,,North End,157,4.5,3,,125.0,1.0,42.365619,-71.056977,2016-11-21 07:21:09.346388
11498583,25938928,Entire home/apt,,East Boston,60,4.0,2,,35.0,2.0,42.366149,-71.03944,2016-11-21 06:21:22.544849
11498416,25938928,Entire home/apt,,East Boston,57,4.0,2,,35.0,2.0,42.367772,-71.037887,2016-11-21 05:15:53.583105
14204600,9410008,Entire home/apt,,North End,20,5.0,6,,250.0,,42.367847,-71.053001,2016-11-21 05:17:56.177807
14897997,12243051,Entire home/apt,,Downtown,6,4.5,4,,109.0,3.0,42.35859,-71.055144,2016-11-21 11:42:45.177578
1220971,5578043,Entire home/apt,,North End,55,4.5,5,,109.0,1.0,42.365097,-71.053646,2016-11-21 08:51:52.404772
11649321,47664830,Entire home/apt,,South Boston Waterfront,3,5.0,4,,250.0,1.0,42.34866,-71.039906,2016-11-21 07:21:57.520762
1066767,5291968,Entire home/apt,,East Boston,18,4.5,6,,275.0,2.0,42.383685,-71.038081,2016-11-21 06:55:02.955150
12835086,70064872,Entire home/apt,,South Boston,24,4.5,3,,115.0,2.0,42.334336,-71.050256,2016-11-21 12:17:54.469299
13188046,21094197,Entire home/apt,,South Boston,12,5.0,3,,189.0,2.0,42.332247,-71.038656,2016-11-21 05:39:12.514746
14024807,78902250,Entire home/apt,,Dorchester,9,4.5,3,,250.0,2.0,42.315873,-71.040138,2016-11-21 05:33:44.246374
14107067,32541800,Entire home/apt,,South Boston,21,5.0,6,,250.0,1.0,42.335501,-71.032014,2016-11-21 06:49:43.561993
